Order ID,Customer Name,Category,Subcategory,City,Orderdate,Region,Sales,Discount,Profit,State
ORD106397,Ananya Patel,Dairy,Curd,Bengaluru,22-02-24,South,592.93,0.17,107.27,Karnataka
ORD106398,Sneha Patel,Beverages,Soft Drinks,Pune,10-08-25,West,2448.85,0.1,179.38,Maharashtra
ORD106399,Isha Nair,Household,Cleaner,Kolkata,27-07-24,East,3933.98,0.06,835.43,West Bengal
ORD106400,Aarav Nair,Fruits & Vegetables,Potato,Pune,25-08-23,West,689.4,0.29,101.34,Maharashtra
ORD106401,Sneha Joshi,Household,Mop,Chennai,18-03-24,South,5023.2,0.06,941.86,Tamil Nadu
ORD106402,Diya Reddy,Fruits & Vegetables,Potato,Pune,05-10-24,West,236.95,0.13,28.5,Maharashtra
ORD106403,Vivaan Nair,Beverages,Tea,Delhi,29-09-23,North,2068.14,0.27,367.87,Delhi
ORD106404,Ananya Nair,Household,Cleaner,Hyderabad,12-11-23,South,9587.4,0.01,1441.71,Telangana
ORD106405,Diya Nair,Personal Care,Deodorant,Mumbai,01-09-24,West,395.98,0.1,50.59,Maharashtra
ORD106406,Kunal Das,Bakery,Rusk,Hyderabad,04-05-23,South,224.38,0.28,20.94,Telangana
ORD106407,Diya Das,Grocery,Flour,Jaipur,06-03-25,North,5379.31,0.24,526.23,Rajasthan
ORD106408,Aarav Kumar,Beverages,Juice,Chennai,12-06-24,South,652.08,0.21,59.64,Tamil Nadu
ORD106409,Diya Mehta,Grocery,Flour,Lucknow,05-06-25,North,4724.62,0.22,342.49,Uttar Pradesh
ORD106410,Priya Joshi,Dairy,Butter,Hyderabad,21-03-23,South,2993.3,0.15,290.31,Telangana
ORD106411,Isha Sharma,Snacks,Namkeen,Kolkata,03-04-23,East,2671.74,0.19,156.82,West Bengal
ORD106412,Priya Gupta,Snacks,Chips,Delhi,01-01-25,North,1705.32,0.11,131.43,Delhi
ORD106413,Vivaan Nair,Bakery,Rusk,Delhi,14-07-24,North,6616.83,0.04,827.1,Delhi
ORD106414,Rahul Gupta,Grocery,Flour,Lucknow,16-04-24,North,9135.99,0.12,1684.62,Uttar Pradesh
ORD106415,Sneha Patel,Household,Detergent,Lucknow,19-07-23,North,1800.32,0.11,384.16,Uttar Pradesh
ORD106416,Sneha Patel,Personal Care,Cream,Kolkata,11-12-24,East,8993.59,0.12,978.79,West Bengal
ORD106417,Vivaan Kumar,Snacks,Cake,Mumbai,05-01-24,West,3619.37,0.07,728.81,Maharashtra
ORD106418,Vivaan Gupta,Personal Care,Soap,Delhi,31-10-23,North,1612.14,0.12,284.25,Delhi
ORD106419,Isha Nair,Dairy,Cheese,Pune,04-09-23,West,2223.25,0.13,178.05,Maharashtra
ORD106420,Sneha Kumar,Snacks,Chocolate,Ahmedabad,07-05-23,West,6996.49,0.16,925.41,Gujarat
ORD106421,Diya Sharma,Dairy,Butter,Lucknow,02-03-24,North,7102.06,0.19,1429.68,Uttar Pradesh
ORD106422,Sneha Singh,Personal Care,Deodorant,Bengaluru,14-01-24,South,4094.73,0.22,557.4,Karnataka
ORD106423,Isha Singh,Household,Mop,Kolkata,25-06-25,East,745.97,0.18,87.47,West Bengal
ORD106424,Kunal Singh,Bakery,Bread,Hyderabad,08-02-24,South,2042.31,0.26,193.02,Telangana
ORD106425,Isha Nair,Fruits & Vegetables,Banana,Lucknow,11-04-25,North,7765.6,0.11,542.2,Uttar Pradesh
ORD106426,Isha Reddy,Fruits & Vegetables,Potato,Pune,15-09-25,West,8833.83,0.03,1385,Maharashtra
ORD106427,Ananya Singh,Grocery,Rice,Delhi,31-01-24,North,472.25,0.16,90.8,Delhi
ORD106428,Aarav Reddy,Bakery,Croissant,Pune,15-05-23,West,9917.26,0.22,1317.28,Maharashtra
ORD106429,Ananya Singh,Grocery,Pulses,Pune,28-06-24,West,871.82,0.28,129.09,Maharashtra
ORD106430,Isha Patel,Fruits & Vegetables,Banana,Jaipur,08-09-24,North,7022.06,0.27,1170.07,Rajasthan
ORD106431,Kunal Gupta,Personal Care,Deodorant,Ahmedabad,12-10-23,West,5957.94,0.17,1079.16,Gujarat
ORD106432,Ananya Patel,Grocery,Spices,Ahmedabad,07-03-25,West,7854.26,0.01,1736.08,Gujarat
ORD106433,Isha Patel,Grocery,Spices,Mumbai,26-04-25,West,9715.48,0.21,989.7,Maharashtra
ORD106434,Aarav Patel,Bakery,Pastry,Chennai,07-06-23,South,9823.19,0.17,1417.9,Tamil Nadu
ORD106435,Priya Reddy,Dairy,Paneer,Delhi,29-08-24,North,3964.35,0.23,509.91,Delhi
ORD106436,Vivaan Mehta,Bakery,Rusk,Kolkata,03-05-23,East,5929.21,0.05,1354.88,West Bengal
ORD106437,Kunal Gupta,Fruits & Vegetables,Onion,Kolkata,08-04-25,East,3476.59,0.29,548.26,West Bengal
ORD106438,Priya Patel,Dairy,Butter,Lucknow,22-09-25,North,7985.47,0.27,1172.29,Uttar Pradesh
ORD106439,Kunal Joshi,Household,Tissue,Bengaluru,18-05-24,South,9582.51,0.21,1581.69,Karnataka
ORD106440,Isha Reddy,Household,Tissue,Hyderabad,10-09-23,South,1942.13,0.09,319.06,Telangana
ORD106441,Ananya Mehta,Household,Bucket,Hyderabad,09-11-24,South,2010.7,0.07,131.15,Telangana
ORD106442,Kunal Nair,Snacks,Biscuits,Lucknow,30-01-24,North,7145.38,0.28,1227.37,Uttar Pradesh
ORD106443,Priya Mehta,Grocery,Rice,Lucknow,20-12-23,North,8194.97,0.25,1160.96,Uttar Pradesh
ORD106444,Vivaan Gupta,Bakery,Bread,Jaipur,26-12-23,North,5897.21,0.13,333.76,Rajasthan
ORD106445,Vivaan Mehta,Household,Cleaner,Kolkata,07-01-23,East,2976.47,0.29,229.04,West Bengal
ORD106446,Aarav Gupta,Dairy,Cheese,Hyderabad,17-03-23,South,9140.81,0.22,597.85,Telangana
ORD106447,Vivaan Reddy,Grocery,Spices,Lucknow,13-04-24,North,2073.56,0.25,267.42,Uttar Pradesh
ORD106448,Diya Singh,Household,Cleaner,Bengaluru,06-07-23,South,3911.43,0.14,169.13,Karnataka
ORD106449,Vivaan Sharma,Fruits & Vegetables,Apple,Chennai,16-01-24,South,3532.39,0.28,603.66,Tamil Nadu
ORD106450,Kunal Patel,Dairy,Milk,Lucknow,15-03-23,North,5955.56,0.1,1262.89,Uttar Pradesh
ORD106451,Diya Singh,Household,Detergent,Lucknow,21-03-24,North,1882.58,0.21,133.15,Uttar Pradesh
ORD106452,Rahul Nair,Fruits & Vegetables,Banana,Mumbai,22-02-24,West,3862.71,0.11,204.19,Maharashtra
ORD106453,Isha Singh,Personal Care,Toothpaste,Chennai,24-04-25,South,3372.4,0.05,253.86,Tamil Nadu
ORD106454,Priya Nair,Household,Mop,Kolkata,25-06-24,East,2335.29,0.04,496.8,West Bengal
ORD106455,Aarav Joshi,Personal Care,Soap,Pune,27-04-23,West,5599.72,0.13,315.7,Maharashtra
ORD106456,Ananya Patel,Snacks,Cake,Chennai,17-04-25,South,2693.27,0.05,285.62,Tamil Nadu
ORD106457,Rahul Gupta,Snacks,Biscuits,Ahmedabad,11-08-25,West,9550.56,0.18,1225.44,Gujarat
ORD106458,Rohan Reddy,Beverages,Tea,Chennai,19-02-24,South,9620.12,0.19,1262.01,Tamil Nadu
ORD106459,Ananya Das,Snacks,Chocolate,Chennai,01-04-24,South,583.19,0.19,83.66,Tamil Nadu
ORD106460,Ananya Nair,Grocery,Spices,Jaipur,17-07-23,North,4218.49,0.12,895.94,Rajasthan
ORD106461,Vivaan Joshi,Bakery,Croissant,Ahmedabad,01-04-23,West,5789.89,0.22,376.89,Gujarat
ORD106462,Kunal Sharma,Personal Care,Soap,Mumbai,03-05-23,West,5192.12,0.27,478.5,Maharashtra
ORD106463,Vivaan Nair,Beverages,Juice,Mumbai,19-02-25,West,5878.98,0.24,1004.63,Maharashtra
ORD106464,Vivaan Kumar,Bakery,Bread,Pune,10-04-23,West,6747.26,0.13,420.12,Maharashtra
ORD106465,Sneha Mehta,Snacks,Chocolate,Pune,10-02-23,West,470.8,0.25,19.78,Maharashtra
ORD106466,Sneha Nair,Fruits & Vegetables,Banana,Bengaluru,25-07-23,South,6550.07,0.3,960.43,Karnataka
ORD106467,Ananya Patel,Bakery,Bread,Delhi,18-07-23,North,4786.72,0.28,553.47,Delhi
ORD106468,Kunal Reddy,Dairy,Butter,Lucknow,21-12-24,North,7918.82,0.15,1299.72,Uttar Pradesh
ORD106469,Sneha Patel,Grocery,Rice,Mumbai,14-08-24,West,417.39,0.17,35.61,Maharashtra
ORD106470,Vivaan Das,Fruits & Vegetables,Onion,Hyderabad,20-03-23,South,893.43,0.22,54.14,Telangana
ORD106471,Rahul Das,Household,Bucket,Chennai,17-09-23,South,7113.24,0.1,1141.14,Tamil Nadu
ORD106472,Diya Reddy,Dairy,Cheese,Pune,27-07-25,West,4949.73,0.1,1005.27,Maharashtra
ORD106473,Rohan Mehta,Fruits & Vegetables,Apple,Chennai,29-05-24,South,3911.62,0.01,599.26,Tamil Nadu
ORD106474,Sneha Singh,Bakery,Rusk,Lucknow,14-12-23,North,2612.47,0.3,417.25,Uttar Pradesh
ORD106475,Aarav Gupta,Personal Care,Soap,Mumbai,16-11-23,West,9301.5,0.22,369.46,Maharashtra
ORD106476,Rahul Das,Grocery,Pulses,Hyderabad,13-06-24,South,4001.46,0.2,657.72,Telangana
ORD106477,Aarav Mehta,Bakery,Croissant,Delhi,18-08-25,North,1834.15,0.05,112.38,Delhi
ORD106478,Kunal Gupta,Personal Care,Deodorant,Mumbai,21-02-25,West,8155.34,0.04,1913.16,Maharashtra
ORD106479,Isha Nair,Grocery,Flour,Pune,15-03-23,West,6274.92,0.03,786.7,Maharashtra
ORD106480,Kunal Reddy,Bakery,Rusk,Pune,16-01-23,West,783.49,0.02,80.06,Maharashtra
ORD106481,Kunal Gupta,Grocery,Pulses,Ahmedabad,29-06-23,West,8348.92,0.19,1578.14,Gujarat
ORD106482,Isha Gupta,Dairy,Milk,Bengaluru,15-08-23,South,9301.92,0.18,641.71,Karnataka
ORD106483,Rahul Mehta,Snacks,Chips,Bengaluru,06-09-23,South,1688.69,0.19,225.89,Karnataka
ORD106484,Kunal Joshi,Fruits & Vegetables,Tomato,Ahmedabad,23-01-23,West,3564.54,0.18,354,Gujarat
ORD106485,Diya Joshi,Household,Cleaner,Hyderabad,26-01-24,South,3336.68,0.24,276.97,Telangana
ORD106486,Diya Mehta,Beverages,Coffee,Lucknow,03-06-25,North,5680.06,0.07,447.85,Uttar Pradesh
ORD106487,Priya Das,Snacks,Cake,Bengaluru,20-04-23,South,698.47,0.02,46.68,Karnataka
ORD106488,Priya Gupta,Household,Bucket,Chennai,24-08-25,South,2593.83,0.16,282.28,Tamil Nadu
ORD106489,Rahul Gupta,Beverages,Tea,Hyderabad,30-11-23,South,3807.49,0.15,545.3,Telangana
ORD106490,Rohan Mehta,Bakery,Bread,Pune,17-04-23,West,7564.94,0.21,363.55,Maharashtra
ORD106491,Priya Singh,Personal Care,Cream,Hyderabad,10-04-23,South,1401.31,0.09,187.66,Telangana
ORD106492,Kunal Mehta,Grocery,Oil,Chennai,12-04-25,South,498.21,0.22,61.76,Tamil Nadu
ORD106493,Vivaan Reddy,Household,Tissue,Pune,01-01-25,West,7752.73,0.21,979.27,Maharashtra
ORD106494,Kunal Singh,Beverages,Soft Drinks,Jaipur,18-07-23,North,7090.9,0.05,1117.2,Rajasthan
ORD106495,Rohan Das,Bakery,Bun,Lucknow,09-07-25,North,2698.07,0.24,214.07,Uttar Pradesh
ORD106496,Aarav Joshi,Fruits & Vegetables,Tomato,Chennai,18-11-24,South,4007.45,0.26,629.71,Tamil Nadu
ORD106497,Kunal Sharma,Bakery,Rusk,Jaipur,13-11-24,North,1046.58,0.06,51.58,Rajasthan
ORD106498,Diya Patel,Dairy,Curd,Bengaluru,04-03-24,South,7728.15,0.25,1364.29,Karnataka
ORD106499,Kunal Singh,Personal Care,Deodorant,Lucknow,16-02-25,North,4282.28,0.06,785.48,Uttar Pradesh
ORD106500,Vivaan Joshi,Bakery,Rusk,Pune,20-10-24,West,5395.73,0.29,654.75,Maharashtra
ORD106501,Aarav Kumar,Snacks,Namkeen,Chennai,17-03-25,South,5150.27,0.15,356.11,Tamil Nadu
ORD106502,Rohan Nair,Beverages,Water,Bengaluru,15-02-23,South,442.89,0.25,46.19,Karnataka
ORD106503,Diya Kumar,Snacks,Namkeen,Bengaluru,02-09-25,South,4477.82,0.22,493.84,Karnataka
ORD106504,Isha Joshi,Personal Care,Soap,Mumbai,27-01-23,West,355.46,0.29,48.31,Maharashtra
ORD106505,Isha Mehta,Fruits & Vegetables,Onion,Pune,04-07-23,West,54.36,0.1,11.27,Maharashtra
ORD106506,Isha Kumar,Bakery,Rusk,Delhi,30-05-23,North,7103.23,0.29,635.84,Delhi
ORD106507,Kunal Joshi,Beverages,Juice,Delhi,06-09-24,North,9652.33,0.09,1675.25,Delhi
ORD106508,Ananya Singh,Grocery,Rice,Lucknow,15-07-25,North,6069.37,0.23,630.63,Uttar Pradesh
ORD106509,Aarav Sharma,Personal Care,Cream,Bengaluru,03-02-25,South,7046.89,0.25,966.5,Karnataka
ORD106510,Kunal Singh,Household,Cleaner,Kolkata,10-03-23,East,2089.84,0.22,96.39,West Bengal
ORD106511,Kunal Reddy,Beverages,Soft Drinks,Mumbai,08-11-23,West,149.99,0,22.39,Maharashtra
ORD106512,Rohan Patel,Snacks,Namkeen,Bengaluru,07-12-23,South,4875.86,0.21,866.76,Karnataka
ORD106513,Rohan Sharma,Grocery,Rice,Delhi,05-03-24,North,4748.48,0.2,427.18,Delhi
ORD106514,Kunal Singh,Snacks,Chips,Pune,07-02-24,West,9093.81,0.09,1238.4,Maharashtra
ORD106515,Isha Patel,Grocery,Pulses,Jaipur,09-10-24,North,3569.11,0.17,712.1,Rajasthan
ORD106516,Diya Joshi,Personal Care,Soap,Delhi,21-05-25,North,798.68,0.17,112,Delhi
ORD106517,Isha Gupta,Grocery,Spices,Mumbai,02-10-24,West,8118.76,0.27,722.05,Maharashtra
ORD106518,Diya Kumar,Dairy,Butter,Pune,05-02-25,West,4085.09,0.06,311.25,Maharashtra
ORD106519,Priya Gupta,Beverages,Juice,Bengaluru,09-05-24,South,4618.39,0.14,984.42,Karnataka
ORD106520,Kunal Singh,Dairy,Paneer,Ahmedabad,03-07-25,West,8579.77,0.11,862.44,Gujarat
ORD106521,Diya Patel,Dairy,Paneer,Chennai,18-03-23,South,7593.81,0.1,578.34,Tamil Nadu
ORD106522,Ananya Kumar,Beverages,Soft Drinks,Delhi,14-01-24,North,788.62,0.28,78.63,Delhi
ORD106523,Vivaan Joshi,Snacks,Chocolate,Lucknow,19-01-24,North,3325.38,0.23,578.52,Uttar Pradesh
ORD106524,Priya Patel,Household,Mop,Lucknow,07-03-23,North,7040.11,0.17,633.99,Uttar Pradesh
ORD106525,Diya Joshi,Personal Care,Shampoo,Jaipur,02-04-24,North,2584.41,0.14,388.58,Rajasthan
ORD106526,Kunal Singh,Dairy,Butter,Pune,31-01-24,West,6603.54,0.02,1531.58,Maharashtra
ORD106527,Kunal Patel,Fruits & Vegetables,Onion,Lucknow,19-07-24,North,7719.27,0.26,876.17,Uttar Pradesh
ORD106528,Ananya Singh,Bakery,Croissant,Lucknow,19-08-24,North,2444.97,0.17,330.99,Uttar Pradesh
ORD106529,Diya Singh,Personal Care,Shampoo,Lucknow,24-01-24,North,8159.2,0.06,1877.89,Uttar Pradesh
ORD106530,Diya Nair,Fruits & Vegetables,Potato,Bengaluru,19-11-23,South,3125.68,0.24,406.65,Karnataka
ORD106531,Isha Reddy,Dairy,Cheese,Mumbai,15-05-25,West,5642.85,0.05,1327.33,Maharashtra
ORD106532,Priya Reddy,Dairy,Milk,Jaipur,12-01-25,North,4557.54,0.04,942.94,Rajasthan
ORD106533,Diya Patel,Household,Bucket,Bengaluru,11-05-24,South,1259.88,0.2,129.19,Karnataka
ORD106534,Isha Joshi,Fruits & Vegetables,Banana,Pune,15-12-23,West,8228.88,0.16,1142.07,Maharashtra
ORD106535,Rohan Das,Fruits & Vegetables,Potato,Kolkata,12-07-24,East,9807.9,0.06,1320.72,West Bengal
ORD106536,Priya Mehta,Bakery,Bun,Mumbai,29-07-25,West,4206.38,0.04,788.81,Maharashtra
ORD106537,Vivaan Reddy,Snacks,Chips,Chennai,20-03-25,South,3025.36,0.17,232.65,Tamil Nadu
ORD106538,Vivaan Kumar,Grocery,Oil,Mumbai,05-05-25,West,7096.71,0.1,824.51,Maharashtra
ORD106539,Kunal Mehta,Personal Care,Deodorant,Pune,03-09-25,West,9445.97,0.09,690.92,Maharashtra
ORD106540,Rohan Mehta,Snacks,Chips,Chennai,11-04-23,South,5476.96,0.16,316.71,Tamil Nadu
ORD106541,Priya Singh,Bakery,Croissant,Lucknow,21-10-24,North,8425.19,0.08,1355.59,Uttar Pradesh
ORD106542,Kunal Kumar,Fruits & Vegetables,Potato,Jaipur,23-06-24,North,3834.86,0.27,610.63,Rajasthan
ORD106543,Rahul Singh,Snacks,Namkeen,Bengaluru,17-05-23,South,2018.07,0.22,198.16,Karnataka
ORD106544,Vivaan Singh,Household,Mop,Kolkata,29-07-24,East,7750.93,0.27,487.15,West Bengal
ORD106545,Priya Gupta,Dairy,Curd,Mumbai,11-12-24,West,7501.86,0.23,1306.93,Maharashtra
ORD106546,Rahul Nair,Bakery,Bun,Lucknow,24-07-23,North,621.77,0.28,37.36,Uttar Pradesh
ORD106547,Priya Sharma,Household,Bucket,Delhi,20-06-23,North,4953.96,0.13,955.41,Delhi
ORD106548,Priya Nair,Snacks,Chocolate,Kolkata,24-02-23,East,364.62,0.08,49.42,West Bengal
ORD106549,Rohan Patel,Snacks,Cake,Hyderabad,03-10-24,South,3845.04,0.23,571.99,Telangana
ORD106550,Rahul Gupta,Dairy,Paneer,Ahmedabad,03-04-25,West,61.05,0.23,7.75,Gujarat
ORD106551,Priya Das,Dairy,Butter,Chennai,21-08-25,South,5905.56,0.27,494.81,Tamil Nadu
ORD106552,Sneha Mehta,Bakery,Pastry,Chennai,29-08-23,South,7783.83,0.12,1653.65,Tamil Nadu
ORD106553,Isha Gupta,Grocery,Oil,Chennai,22-06-24,South,2170.96,0.17,281.33,Tamil Nadu
ORD106554,Isha Gupta,Bakery,Pastry,Lucknow,24-05-24,North,4123.76,0.18,508.25,Uttar Pradesh
ORD106555,Kunal Patel,Beverages,Tea,Ahmedabad,29-01-25,West,1464.2,0.08,178.03,Gujarat
ORD106556,Sneha Kumar,Bakery,Rusk,Kolkata,16-11-24,East,8873.4,0.18,1562.49,West Bengal
ORD106557,Priya Das,Dairy,Milk,Jaipur,24-08-24,North,8038.22,0.11,758.16,Rajasthan
ORD106558,Sneha Singh,Personal Care,Toothpaste,Pune,07-03-24,West,7605.75,0.23,1186.6,Maharashtra
ORD106559,Diya Sharma,Grocery,Spices,Bengaluru,24-01-24,South,5390.31,0.2,441.1,Karnataka
ORD106560,Priya Joshi,Fruits & Vegetables,Onion,Lucknow,07-10-23,North,6333.59,0.18,603.66,Uttar Pradesh
ORD106561,Isha Kumar,Personal Care,Deodorant,Pune,21-11-24,West,2161.02,0,476.91,Maharashtra
ORD106562,Rohan Sharma,Snacks,Chips,Pune,11-06-24,West,9421.94,0.24,983.79,Maharashtra
ORD106563,Rohan Mehta,Beverages,Coffee,Kolkata,25-07-23,East,9292.31,0.15,576.13,West Bengal
ORD106564,Diya Kumar,Grocery,Oil,Bengaluru,06-01-24,South,7450.79,0.11,606.64,Karnataka
ORD106565,Diya Patel,Grocery,Flour,Bengaluru,14-08-24,South,5963.95,0.06,717.92,Karnataka
ORD106566,Vivaan Gupta,Snacks,Cake,Jaipur,07-09-23,North,8675,0.02,778.07,Rajasthan
ORD106567,Priya Sharma,Grocery,Rice,Lucknow,06-02-23,North,9251.24,0.21,407.2,Uttar Pradesh
ORD106568,Rohan Mehta,Dairy,Cheese,Ahmedabad,30-10-23,West,202.11,0.18,40.54,Gujarat
ORD106569,Aarav Nair,Grocery,Oil,Ahmedabad,10-08-23,West,4445.41,0.27,336.16,Gujarat
ORD106570,Aarav Das,Personal Care,Soap,Kolkata,03-05-24,East,1959.05,0.28,294.14,West Bengal
ORD106571,Kunal Joshi,Dairy,Paneer,Chennai,27-08-24,South,6458.96,0.06,941.13,Tamil Nadu
ORD106572,Rahul Nair,Dairy,Cheese,Lucknow,19-09-25,North,9076.93,0.01,2201.38,Uttar Pradesh
ORD106573,Kunal Singh,Dairy,Cheese,Delhi,11-08-23,North,2912.3,0.1,351.74,Delhi
ORD106574,Ananya Patel,Grocery,Spices,Pune,06-01-24,West,4067.46,0.13,713.86,Maharashtra
ORD106575,Priya Reddy,Bakery,Pastry,Delhi,16-08-23,North,5039.59,0.29,642.58,Delhi
ORD106576,Rohan Reddy,Dairy,Milk,Chennai,19-02-24,South,748.86,0.07,36.36,Tamil Nadu
ORD106577,Diya Joshi,Grocery,Flour,Delhi,20-04-23,North,6584.69,0.01,979.83,Delhi
ORD106578,Diya Das,Fruits & Vegetables,Banana,Delhi,04-03-25,North,6729.11,0.09,313.37,Delhi
ORD106579,Isha Sharma,Fruits & Vegetables,Apple,Chennai,26-04-25,South,8686.18,0.05,1302.96,Tamil Nadu
ORD106580,Rohan Kumar,Personal Care,Soap,Chennai,08-07-23,South,1204.49,0.15,66.82,Tamil Nadu
ORD106581,Rohan Gupta,Beverages,Water,Bengaluru,01-03-24,South,5923.83,0.14,854.58,Karnataka
ORD106582,Vivaan Mehta,Personal Care,Cream,Ahmedabad,19-09-24,West,4526.66,0.1,990.57,Gujarat
ORD106583,Vivaan Das,Grocery,Flour,Ahmedabad,18-09-25,West,4161.03,0.29,462.92,Gujarat
ORD106584,Kunal Sharma,Bakery,Bun,Kolkata,05-01-23,East,3032.59,0.25,463.79,West Bengal
ORD106585,Sneha Joshi,Personal Care,Shampoo,Lucknow,30-03-24,North,7299.8,0.17,1192.07,Uttar Pradesh
ORD106586,Isha Gupta,Household,Bucket,Bengaluru,29-11-23,South,5928.97,0.28,681.42,Karnataka
ORD106587,Kunal Nair,Grocery,Oil,Bengaluru,25-11-23,South,9127.54,0.01,1346.04,Karnataka
ORD106588,Isha Kumar,Beverages,Tea,Delhi,18-06-25,North,2093.2,0.07,101.2,Delhi
ORD106589,Diya Kumar,Bakery,Pastry,Bengaluru,06-09-24,South,2417.89,0.1,501.71,Karnataka
ORD106590,Sneha Singh,Snacks,Chips,Mumbai,17-05-25,West,6248.04,0.19,396.04,Maharashtra
ORD106591,Diya Das,Personal Care,Deodorant,Mumbai,13-07-25,West,4864.91,0.09,366.1,Maharashtra
ORD106592,Rohan Sharma,Personal Care,Deodorant,Delhi,07-02-25,North,8840.54,0.18,1333.23,Delhi
ORD106593,Rohan Sharma,Dairy,Paneer,Jaipur,20-07-23,North,9615.52,0.04,2027.46,Rajasthan
ORD106594,Priya Reddy,Dairy,Cheese,Bengaluru,23-11-24,South,9733.92,0.14,1866.15,Karnataka
ORD106595,Isha Gupta,Beverages,Coffee,Mumbai,23-12-24,West,6445.57,0.05,490.92,Maharashtra
ORD106596,Vivaan Das,Household,Bucket,Kolkata,24-07-23,East,2583.49,0.24,222.5,West Bengal
ORD106597,Priya Patel,Household,Detergent,Jaipur,16-10-24,North,8963.55,0.27,574.36,Rajasthan
ORD106598,Ananya Patel,Snacks,Namkeen,Lucknow,03-01-23,North,3250.02,0.08,719.72,Uttar Pradesh
ORD106599,Ananya Das,Beverages,Coffee,Hyderabad,20-03-25,South,7301.68,0.09,473.14,Telangana
ORD106600,Priya Singh,Fruits & Vegetables,Banana,Chennai,12-11-23,South,1791.51,0.12,330.08,Tamil Nadu
ORD106601,Rohan Gupta,Beverages,Juice,Jaipur,20-08-24,North,3125.62,0.25,232.73,Rajasthan
ORD106602,Isha Nair,Bakery,Bun,Pune,01-10-24,West,4302.29,0.11,686.1,Maharashtra
ORD106603,Vivaan Gupta,Bakery,Bread,Mumbai,07-07-23,West,9626.71,0.27,1111.24,Maharashtra
ORD106604,Aarav Patel,Dairy,Butter,Delhi,10-01-24,North,3514.72,0.19,677.17,Delhi
ORD106605,Aarav Gupta,Household,Mop,Hyderabad,22-02-23,South,8788.98,0.11,1723.98,Telangana
ORD106606,Rahul Nair,Dairy,Curd,Bengaluru,25-09-25,South,4054.25,0.07,288.99,Karnataka
ORD106607,Rohan Mehta,Snacks,Namkeen,Hyderabad,11-09-24,South,1126.23,0.23,159.21,Telangana
ORD106608,Rohan Nair,Grocery,Pulses,Kolkata,03-11-24,East,5030.77,0.04,963.56,West Bengal
ORD106609,Aarav Mehta,Personal Care,Cream,Mumbai,29-09-24,West,1053.77,0.09,78.67,Maharashtra
ORD106610,Ananya Gupta,Grocery,Oil,Lucknow,18-08-23,North,6326.58,0.12,715.2,Uttar Pradesh
ORD106611,Rahul Nair,Personal Care,Toothpaste,Jaipur,01-03-25,North,9660.18,0.05,474.42,Rajasthan
ORD106612,Kunal Singh,Bakery,Rusk,Pune,24-04-24,West,2067.72,0.24,194.74,Maharashtra
ORD106613,Sneha Patel,Bakery,Croissant,Lucknow,18-12-23,North,6839.37,0.24,373.37,Uttar Pradesh
ORD106614,Aarav Mehta,Personal Care,Cream,Mumbai,16-10-24,West,8465.96,0.28,980.06,Maharashtra
ORD106615,Isha Nair,Snacks,Chocolate,Bengaluru,06-04-25,South,5944.08,0.05,1179.45,Karnataka
ORD106616,Aarav Singh,Bakery,Rusk,Mumbai,05-02-23,West,1722.1,0.05,330.72,Maharashtra
ORD106617,Sneha Kumar,Bakery,Bun,Ahmedabad,28-09-23,West,5326.06,0.05,828.06,Gujarat
ORD106618,Isha Gupta,Fruits & Vegetables,Apple,Mumbai,20-06-23,West,6708.03,0.1,757.55,Maharashtra
ORD106619,Priya Patel,Snacks,Chocolate,Mumbai,24-01-23,West,7554.59,0.07,1187.49,Maharashtra
ORD106620,Rahul Nair,Household,Detergent,Hyderabad,29-02-24,South,255.11,0.17,43.37,Telangana
ORD106621,Rohan Das,Beverages,Coffee,Mumbai,26-06-24,West,7940.48,0.11,686.02,Maharashtra
ORD106622,Aarav Kumar,Bakery,Croissant,Chennai,13-04-25,South,6688.69,0.19,450.59,Tamil Nadu
ORD106623,Ananya Kumar,Fruits & Vegetables,Tomato,Bengaluru,26-03-24,South,6302.08,0.1,752.35,Karnataka
ORD106624,Sneha Sharma,Snacks,Namkeen,Pune,22-11-24,West,5226.34,0.06,536.28,Maharashtra
ORD106625,Ananya Mehta,Dairy,Butter,Bengaluru,26-02-25,South,562.28,0.12,113.17,Karnataka
ORD106626,Rahul Singh,Grocery,Spices,Ahmedabad,07-01-25,West,7319.11,0.11,1454.43,Gujarat
ORD106627,Rahul Singh,Beverages,Juice,Delhi,14-01-24,North,6535.16,0.27,847.4,Delhi
ORD106628,Vivaan Patel,Dairy,Cheese,Pune,27-05-25,West,9958.5,0.21,1703.09,Maharashtra
ORD106629,Rohan Singh,Snacks,Biscuits,Bengaluru,09-12-24,South,4685.48,0.21,580.51,Karnataka
ORD106630,Rohan Mehta,Dairy,Milk,Bengaluru,15-01-24,South,4552.94,0.02,1112.88,Karnataka
ORD106631,Sneha Das,Bakery,Rusk,Ahmedabad,27-07-24,West,8754.43,0.03,1799.54,Gujarat
ORD106632,Priya Reddy,Dairy,Curd,Kolkata,20-03-25,East,4498.45,0.27,355.6,West Bengal
ORD106633,Ananya Joshi,Grocery,Flour,Kolkata,17-02-24,East,2475.46,0.22,237.14,West Bengal
ORD106634,Rohan Nair,Household,Detergent,Bengaluru,03-04-24,South,4749.73,0.23,379.59,Karnataka
